layout,condition,mode,goal_change_only,event_trigger,n_runs,total_game_reward_mean,total_game_reward_std,total_game_reward_ci95,total_shaped_reward_mean,total_shaped_reward_std,total_shaped_reward_ci95,idle_rate_avg_mean,idle_rate_avg_std,idle_rate_avg_ci95,collisions_mean,collisions_std,collisions_ci95,blocked_partner_total_mean,blocked_partner_total_std,blocked_partner_total_ci95,blocked_wall_total_mean,blocked_wall_total_std,blocked_wall_total_ci95,handoff_total_mean,handoff_total_std,handoff_total_ci95,exp_any_rate_mean,exp_any_rate_std,exp_any_rate_ci95,exp_any_count_mean,exp_any_count_std,exp_any_count_ci95,soups_delivered_mean,soups_delivered_std,soups_delivered_ci95,time_to_first_delivery_mean,time_to_first_delivery_std,time_to_first_delivery_ci95,mean_delivery_interval_mean,mean_delivery_interval_std,mean_delivery_interval_ci95,productive_actions_0_mean,productive_actions_0_std,productive_actions_0_ci95,productive_actions_1_mean,productive_actions_1_std,productive_actions_1_ci95,productive_actions_total_mean,productive_actions_total_std,productive_actions_total_ci95,contribution_ratio_0_mean,contribution_ratio_0_std,contribution_ratio_0_ci95,contribution_ratio_1_mean,contribution_ratio_1_std,contribution_ratio_1_ci95,activity_count_0_mean,activity_count_0_std,activity_count_0_ci95,activity_count_1_mean,activity_count_1_std,activity_count_1_ci95,activity_0_mean,activity_0_std,activity_0_ci95,activity_1_mean,activity_1_std,activity_1_ci95,interactivity_count_0_mean,interactivity_count_0_std,interactivity_count_0_ci95,interactivity_count_1_mean,interactivity_count_1_std,interactivity_count_1_ci95,interactivity_0_mean,interactivity_0_std,interactivity_0_ci95,interactivity_1_mean,interactivity_1_std,interactivity_1_ci95,efficiency_0_mean,efficiency_0_std,efficiency_0_ci95,efficiency_1_mean,efficiency_1_std,efficiency_1_ci95,adjacency_rate_mean,adjacency_rate_std,adjacency_rate_ci95,plate_pickup_total_mean,plate_pickup_total_std,plate_pickup_total_ci95,plate_pickup_while_cooking_count_mean,plate_pickup_while_cooking_count_std,plate_pickup_while_cooking_count_ci95,plate_pickup_while_cooking_rate_mean,plate_pickup_while_cooking_rate_std,plate_pickup_while_cooking_rate_ci95,pot_empty_rate_mean,pot_empty_rate_std,pot_empty_rate_ci95,pot_cooking_rate_mean,pot_cooking_rate_std,pot_cooking_rate_ci95,pot_ready_wait_rate_mean,pot_ready_wait_rate_std,pot_ready_wait_rate_ci95
cramped_room,exp,both,True,True,30,382.0,6.102571532587294,2.18377717696213,312.0,9.702470357310181,3.471984427106343,0.638125,0.002780590051496763,0.0009950213709944294,0.7,0.7022132498578064,0.25128378425573955,2.1,1.5833182092441616,0.5665831446223184,101.56666666666666,3.3185303491396487,1.187520834259663,0.0,0.0,0.0,0.23020833333333332,0.0030279469354131915,0.0010835368951102361,184.16666666666666,2.4223575483305555,0.8668295160881898,19.1,0.30512857662936466,0.10918885884810649,44.1,1.6473594335931292,0.5895000024372885,40.396491228070175,0.638320579895332,0.22842008594525526,139.83333333333334,2.0692049669866677,0.7404554878599493,39.13333333333333,0.5713464637233658,0.20445370627030177,178.96666666666667,2.5118111796667466,0.8988400869541306,0.7813309488393171,0.00188040026271953,0.0006728925921396831,0.2186690511606829,0.0018804002627195553,0.0006728925921396922,362.93333333333334,5.476805848197521,1.959849802674211,218.16666666666666,3.7516279991062755,1.342502837885939,0.4536666666666666,0.006846007310246914,0.0024498122533427686,0.2727083333333334,0.004689534998882839,0.0016781285473574218,139.83333333333334,2.0692049669866677,0.7404554878599493,58.333333333333336,0.8840866447369844,0.3163663427661815,0.17479166666666662,0.0025865062087333315,0.0009255693598249355,0.07291666666666667,0.0011051083059212315,0.0003954579284577273,842.2993767463358,22.372880838730882,8.006032587675364,1400.8698611187674,14.857864760184011,5.316818621202394,0.5891249999999999,0.031199355513900583,0.011164545985796534,20.033333333333335,0.31984191497474607,0.11445395935598096,0.0,0.0,0.0,0.0,0.0,0.0,0.14825,0.011071865556289584,0.003962016205644936,0.466875,0.009012383721570422,0.0032250400959816993,0.07545833333333334,0.002164648706600799,0.0007746095914440312
cramped_room,noexp,both,True,True,30,370.6666666666667,10.1483252680985,3.6315315578883105,314.3666666666667,8.113349294934192,2.9033247581593398,0.6503333333333335,0.004906818502460844,0.0017558824505292613,1.9,3.565640630160067,1.2759481126624612,9.166666666666666,8.440801291156049,3.0205019501154675,95.43333333333334,3.002106540108281,1.0742900284067143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.533333333333335,0.507416263404925,0.18157657789441553,46.766666666666666,2.896886953781335,1.036637683003929,41.71122004357299,0.7360644968056421,0.26339729740370443,135.26666666666668,2.7156422156974513,0.9717800864385253,37.9,0.9228890171255885,0.3302515933989248,173.16666666666666,3.563060804820845,1.2750249340210873,0.7811458767684992,0.001900254144175234,0.0006799972123748672,0.21885412323150075,0.001900254144175252,0.0006799972123748737,354.9,6.304623371944509,2.256080499093683,213.73333333333332,6.324191829700501,2.263082981769665,0.443625,0.007880779214930637,0.002820100623867104,0.2671666666666666,0.007905239787125628,0.002828853727212082,135.26666666666668,2.7156422156974513,0.9717800864385253,56.53333333333333,1.3321834121764764,0.47671571164772886,0.16908333333333328,0.003394552769621806,0.0012147251080481536,0.07066666666666668,0.0016652292652205908,0.0005958946395596594,835.9039467254985,30.476598689469167,10.905910777793036,1387.8826840510408,33.29813687080838,11.915585248863673,0.59225,0.024810488605176366,0.008878319324229587,19.366666666666667,0.49013251785356104,0.1753916689808633,0.0,0.0,0.0,0.0,0.0,0.0,0.13579166666666667,0.008417214332927296,0.0030120614655133847,0.451625,0.007558322086192198,0.002704710822284689,0.07354166666666664,0.002276267488271297,0.0008145518594913193
