layout,condition,mode,goal_change_only,event_trigger,n_runs,total_game_reward_mean,total_game_reward_std,total_game_reward_ci95,total_shaped_reward_mean,total_shaped_reward_std,total_shaped_reward_ci95,idle_rate_avg_mean,idle_rate_avg_std,idle_rate_avg_ci95,collisions_mean,collisions_std,collisions_ci95,blocked_partner_total_mean,blocked_partner_total_std,blocked_partner_total_ci95,blocked_wall_total_mean,blocked_wall_total_std,blocked_wall_total_ci95,handoff_total_mean,handoff_total_std,handoff_total_ci95,exp_any_rate_mean,exp_any_rate_std,exp_any_rate_ci95,exp_any_count_mean,exp_any_count_std,exp_any_count_ci95,soups_delivered_mean,soups_delivered_std,soups_delivered_ci95,time_to_first_delivery_mean,time_to_first_delivery_std,time_to_first_delivery_ci95,mean_delivery_interval_mean,mean_delivery_interval_std,mean_delivery_interval_ci95,productive_actions_0_mean,productive_actions_0_std,productive_actions_0_ci95,productive_actions_1_mean,productive_actions_1_std,productive_actions_1_ci95,productive_actions_total_mean,productive_actions_total_std,productive_actions_total_ci95,contribution_ratio_0_mean,contribution_ratio_0_std,contribution_ratio_0_ci95,contribution_ratio_1_mean,contribution_ratio_1_std,contribution_ratio_1_ci95,activity_count_0_mean,activity_count_0_std,activity_count_0_ci95,activity_count_1_mean,activity_count_1_std,activity_count_1_ci95,activity_0_mean,activity_0_std,activity_0_ci95,activity_1_mean,activity_1_std,activity_1_ci95,interactivity_count_0_mean,interactivity_count_0_std,interactivity_count_0_ci95,interactivity_count_1_mean,interactivity_count_1_std,interactivity_count_1_ci95,interactivity_0_mean,interactivity_0_std,interactivity_0_ci95,interactivity_1_mean,interactivity_1_std,interactivity_1_ci95,efficiency_0_mean,efficiency_0_std,efficiency_0_ci95,efficiency_1_mean,efficiency_1_std,efficiency_1_ci95,adjacency_rate_mean,adjacency_rate_std,adjacency_rate_ci95,plate_pickup_total_mean,plate_pickup_total_std,plate_pickup_total_ci95,plate_pickup_while_cooking_count_mean,plate_pickup_while_cooking_count_std,plate_pickup_while_cooking_count_ci95,plate_pickup_while_cooking_rate_mean,plate_pickup_while_cooking_rate_std,plate_pickup_while_cooking_rate_ci95,pot_empty_rate_mean,pot_empty_rate_std,pot_empty_rate_ci95,pot_cooking_rate_mean,pot_cooking_rate_std,pot_cooking_rate_ci95,pot_ready_wait_rate_mean,pot_ready_wait_rate_std,pot_ready_wait_rate_ci95
asymmetric_advantages,exp,both,True,True,6,543.3333333333334,8.16496580927726,6.533333333333334,448.1666666666667,7.859177225808479,6.288651507102121,0.465,0.004873397172404497,0.0038995298861956972,0.0,0.0,0.0,0.0,0.0,0.0,162.83333333333334,4.622409184253019,3.6986976686996798,1.3333333333333333,0.5163977794943222,0.41320428092866823,0.33874999999999994,0.0065669627682818435,0.005254664594434164,271.0,5.253570214625479,4.203731675547335,27.166666666666668,0.40824829046386296,0.32666666666666666,39.0,1.2649110640673518,1.0121396478088718,28.314102564102566,0.46816819580795516,0.37461257655277164,197.5,4.415880433163924,3.53344024995471,55.166666666666664,0.983192080250175,0.7867175124810967,252.66666666666666,5.163977794943222,4.132042809286682,0.7816382872663726,0.002711828471255661,0.0021699147013458553,0.21836171273362734,0.00271182847125567,0.0021699147013458622,645.1666666666666,8.471520918150807,6.778628507629288,210.83333333333334,3.65604522218567,2.9254454551591134,0.8064583333333334,0.010589401147688518,0.008473285634536618,0.2635416666666667,0.004570056527732097,0.003656806818948899,197.5,4.415880433163924,3.53344024995471,82.5,1.378404875209022,1.10295361038743,0.24687499999999998,0.005519850541454905,0.004416800312443388,0.10312500000000001,0.0017230060940112762,0.0013786920129842863,673.8374087826795,14.188011347390553,11.352773500202003,2061.869616382473,26.515998967051498,21.217218046551054,0.0,0.0,0.0,28.0,0.6324555320336759,0.5060698239044359,9.0,0.0,0.0,0.3215654077723043,0.007272693977645783,0.005819367171543817,0.2784375,0.010214496438885272,0.008173299389883293,0.3277083333333333,0.0050723925978444105,0.0040587593889978065,0.045625,0.0009682458365518552,0.0007747580267412538
asymmetric_advantages,noexp,both,True,True,6,676.6666666666666,32.04163957519444,25.63865137725548,584.1666666666666,27.014193800050126,21.61585693677471,0.4365625,0.0214394131799357,0.01715510340734404,0.0,0.0,0.0,0.0,0.0,0.0,171.83333333333334,7.359800721939872,5.889067083257849,1.8333333333333333,1.3291601358251257,1.0635496122785142,0.0,0.0,0.0,0.0,0.0,0.0,33.833333333333336,1.602081978759722,1.281932568862774,42.333333333333336,5.645056834671079,4.516986212558596,22.735919860368387,1.2980052167771823,1.0386204850944227,244.16666666666666,10.30372101071582,8.244693916560989,69.5,4.08656334834051,3.269931701631295,313.6666666666667,14.094916341243982,11.278281981066284,0.7785198372171669,0.004741178235512197,0.0037937327024873653,0.2214801627828331,0.004741178235512207,0.0037937327024873736,642.1666666666666,23.42150009428659,18.741103252239746,259.3333333333333,11.570076346622205,9.257989222527991,0.8027083333333334,0.02927687511785826,0.0234263790652997,0.32416666666666666,0.014462595433277759,0.011572486528159991,247.33333333333334,12.044362443345296,9.637497139356832,102.33333333333333,4.676180777800049,3.741723904536221,0.30916666666666665,0.015055453054181621,0.012046871424196042,0.12791666666666668,0.005845225972250066,0.00467715488067028,842.8308025659741,19.822692183196686,15.861457184515599,2087.19355005463,10.10882150465024,8.088741831840482,0.0,0.0,0.0,34.666666666666664,1.505545305418162,1.204687142419604,24.0,3.03315017762062,2.42702561447821,0.6902670790538438,0.060923059102854706,0.048748600067995876,0.19645833333333332,0.005723671607164988,0.00457989113165125,0.4092708333333333,0.01981719844394426,0.015857061277585807,0.05395833333333333,0.0019632031648982905,0.0015708896983698262
